InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
597734,20725,LUNCH BAG RED RETROSPOT,7,2022-05-04,2.03,C12306,EIRE
535896,21212,PACK OF 72 RETROSPOT CAKE CASES,27,2022-07-06,7.43,C12415,United Kingdom
563573,84406B,CREAM CUPID HEARTS COAT HANGER,34,2023-01-06,11.27,C12154,Spain
595520,22632,HAND WARMER RED POLKA DOT,42,2022-10-02,16.14,C12385,France
521863,71053,WHITE METAL LANTERN,14,2022-02-28,10.29,C12450,France
577874,22197,SMALL POPCORN HOLDER,20,2022-08-23,8.0,C12117,United Kingdom
537806,22752,SET 7 BABUSHKA NESTING BOXES,15,2022-08-10,11.02,C12230,EIRE
570618,22752,SET 7 BABUSHKA NESTING BOXES,6,2022-01-09,2.3,C12422,United Kingdom
529526,84406B,CREAM CUPID HEARTS COAT HANGER,4,2022-04-22,9.53,C12045,United Kingdom
522073,22632,HAND WARMER RED POLKA DOT,40,2022-10-23,13.7,C12451,United Kingdom
585203,21212,PACK OF 72 RETROSPOT CAKE CASES,47,2022-11-14,3.07,C12077,United Kingdom
540860,21931,JUMBO STORAGE BAG SUKI,40,2022-05-21,17.07,C12083,United Kingdom
522754,22960,JAM MAKING SET WITH JARS,17,2023-07-20,19.17,C12019,United Kingdom
570483,22960,JAM MAKING SET WITH JARS,37,2022-08-16,1.16,C12230,United Kingdom
525704,21730,GLASS STAR FROSTED T-LIGHT HOLDER,49,2022-10-18,10.58,C12227,United Kingdom
528777,84406B,CREAM CUPID HEARTS COAT HANGER,9,2022-11-08,3.3,C12290,EIRE
545955,22086,PAPER CHAIN KIT 50S CHRISTMAS,38,2022-04-29,14.29,C12088,United Kingdom
541430,22960,JAM MAKING SET WITH JARS,39,2022-01-23,10.26,C12494,Netherlands
504471,22633,HAND WARMER UNION JACK,43,2023-06-20,9.85,C12466,United Kingdom
532036,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-12-20,12.95,C12498,United Kingdom
521307,85099B,JUMBO BAG RED RETROSPOT,28,2023-12-07,13.44,C12377,United Kingdom
576025,22632,HAND WARMER RED POLKA DOT,5,2023-08-13,7.16,C12287,United Kingdom
592145,22633,HAND WARMER UNION JACK,29,2022-11-22,9.57,C12179,United Kingdom
519678,71053,WHITE METAL LANTERN,46,2022-01-17,15.77,C12135,United Kingdom
578893,85099B,JUMBO BAG RED RETROSPOT,21,2022-09-30,16.24,C12057,United Kingdom
578074,84879,ASSORTED COLOUR BIRD ORNAMENT,43,2023-08-03,12.03,C12382,United Kingdom
557017,23206,LUNCH BAG APPLE DESIGN,8,2023-01-03,5.27,C12229,United Kingdom
599427,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2022-08-11,16.38,C12440,United Kingdom
503766,85099B,JUMBO BAG RED RETROSPOT,9,2022-08-08,19.37,C12013,Germany
507849,20725,LUNCH BAG RED RETROSPOT,44,2023-09-28,16.16,C12400,EIRE
550337,20725,LUNCH BAG RED RETROSPOT,1,2022-05-05,5.68,C12420,United Kingdom
524358,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,23,2023-08-26,4.13,C12003,United Kingdom
541382,20725,LUNCH BAG RED RETROSPOT,47,2023-08-02,2.1,C12171,United Kingdom
591905,22752,SET 7 BABUSHKA NESTING BOXES,33,2023-01-15,13.47,C12096,France
593810,22752,SET 7 BABUSHKA NESTING BOXES,39,2022-01-21,5.88,C12295,United Kingdom
579808,22197,SMALL POPCORN HOLDER,11,2022-05-31,13.37,C12290,Netherlands
514705,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2022-02-10,3.45,C12477,United Kingdom
547121,23207,LUNCH BAG PINK POLKADOT,11,2023-12-23,11.28,C12008,United Kingdom
569083,20725,LUNCH BAG RED RETROSPOT,8,2022-10-09,14.26,C12497,United Kingdom
567559,22633,HAND WARMER UNION JACK,47,2023-09-23,6.02,C12251,Spain
597798,21931,JUMBO STORAGE BAG SUKI,6,2022-12-11,2.09,C12370,United Kingdom
557929,21931,JUMBO STORAGE BAG SUKI,28,2022-01-06,16.35,C12252,Belgium
503093,22197,SMALL POPCORN HOLDER,14,2023-05-05,2.37,C12055,United Kingdom
559530,22632,HAND WARMER RED POLKA DOT,2,2023-05-18,7.59,C12345,United Kingdom
502717,84879,ASSORTED COLOUR BIRD ORNAMENT,30,2023-04-06,14.15,C12139,United Kingdom
575336,22752,SET 7 BABUSHKA NESTING BOXES,27,2023-03-09,1.97,C12074,United Kingdom
513820,85099B,JUMBO BAG RED RETROSPOT,25,2023-10-17,3.94,C12362,Norway
513713,84406B,CREAM CUPID HEARTS COAT HANGER,9,2023-05-14,11.72,C12094,United Kingdom
566366,85099B,JUMBO BAG RED RETROSPOT,19,2023-11-15,12.33,C12487,United Kingdom
599646,20725,LUNCH BAG RED RETROSPOT,42,2023-01-26,15.81,C12313,United Kingdom
558922,47566,PARTY BUNTING,2,2023-12-01,18.75,C12161,United Kingdom
586759,22632,HAND WARMER RED POLKA DOT,48,2023-08-29,17.02,C12230,United Kingdom
588921,47566,PARTY BUNTING,32,2022-08-10,5.82,C12346,EIRE
533743,23206,LUNCH BAG APPLE DESIGN,33,2022-06-16,2.18,C12393,United Kingdom
565749,22960,JAM MAKING SET WITH JARS,28,2023-08-08,18.82,C12451,United Kingdom
565839,84879,ASSORTED COLOUR BIRD ORNAMENT,43,2023-02-01,11.33,C12359,United Kingdom
534935,22960,JAM MAKING SET WITH JARS,47,2023-01-25,12.73,C12344,United Kingdom
526326,22633,HAND WARMER UNION JACK,43,2022-11-26,8.17,C12097,France
572811,23206,LUNCH BAG APPLE DESIGN,34,2022-12-03,10.72,C12339,United Kingdom
524757,84029E,RED WOOLLY HOTTIE WHITE HEART,34,2023-05-09,2.35,C12193,United Kingdom
582722,22086,PAPER CHAIN KIT 50S CHRISTMAS,18,2023-05-14,2.04,C12321,France
577526,22086,PAPER CHAIN KIT 50S CHRISTMAS,40,2023-06-15,7.69,C12366,United Kingdom
555606,23206,LUNCH BAG APPLE DESIGN,30,2022-01-05,16.67,C12380,United Kingdom
514272,22960,JAM MAKING SET WITH JARS,18,2022-06-20,19.97,C12161,Portugal
533052,22632,HAND WARMER RED POLKA DOT,38,2022-10-05,2.24,C12037,Norway
571871,22632,HAND WARMER RED POLKA DOT,40,2023-11-08,10.39,C12474,United Kingdom
570343,84406B,CREAM CUPID HEARTS COAT HANGER,16,2022-01-26,9.79,C12131,United Kingdom
515265,21730,GLASS STAR FROSTED T-LIGHT HOLDER,27,2022-01-03,18.79,C12192,United Kingdom
508095,85099B,JUMBO BAG RED RETROSPOT,7,2022-06-25,10.09,C12448,United Kingdom
548882,22752,SET 7 BABUSHKA NESTING BOXES,11,2022-12-07,9.5,C12173,United Kingdom
544275,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-11-16,15.33,C12148,United Kingdom
579344,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2022-10-21,3.85,C12130,Belgium
520063,84879,ASSORTED COLOUR BIRD ORNAMENT,29,2022-03-01,3.98,C12234,United Kingdom
518484,22960,JAM MAKING SET WITH JARS,49,2022-12-28,3.69,C12030,United Kingdom
583392,22197,SMALL POPCORN HOLDER,37,2023-12-08,9.13,C12050,United Kingdom
596986,23206,LUNCH BAG APPLE DESIGN,10,2022-03-22,7.76,C12378,United Kingdom
578564,71053,WHITE METAL LANTERN,46,2022-02-06,14.73,C12308,United Kingdom
566282,21931,JUMBO STORAGE BAG SUKI,19,2023-03-15,19.92,C12324,United Kingdom
551354,22752,SET 7 BABUSHKA NESTING BOXES,32,2023-11-27,4.94,C12300,United Kingdom
501789,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2023-02-18,19.79,C12394,United Kingdom
533027,22197,SMALL POPCORN HOLDER,26,2023-08-10,11.44,C12228,United Kingdom
565635,22632,HAND WARMER RED POLKA DOT,27,2022-03-26,17.01,C12398,Belgium
582247,71053,WHITE METAL LANTERN,28,2022-06-27,9.97,C12242,United Kingdom
531386,22633,HAND WARMER UNION JACK,22,2023-04-04,14.96,C12251,United Kingdom
527762,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2022-02-15,8.38,C12486,France
565603,22633,HAND WARMER UNION JACK,24,2023-12-15,5.06,C12434,Norway
591558,22633,HAND WARMER UNION JACK,15,2023-11-13,1.33,C12230,United Kingdom
565888,23206,LUNCH BAG APPLE DESIGN,48,2023-07-10,1.79,C12290,United Kingdom
536166,85099B,JUMBO BAG RED RETROSPOT,1,2022-03-07,19.12,C12290,United Kingdom
502261,22633,HAND WARMER UNION JACK,16,2023-03-24,13.69,C12446,EIRE
558647,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2023-11-03,4.74,C12067,United Kingdom
582398,85123A,WHITE HANGING HEART T-LIGHT HOLDER,36,2023-07-08,2.36,C12110,United Kingdom
591517,20725,LUNCH BAG RED RETROSPOT,4,2022-04-20,12.29,C12089,Australia
506564,22960,JAM MAKING SET WITH JARS,22,2023-12-08,8.53,C12408,Netherlands
543335,22960,JAM MAKING SET WITH JARS,38,2023-03-01,2.93,C12409,Germany
550653,23207,LUNCH BAG PINK POLKADOT,43,2023-07-20,9.5,C12010,Portugal
575404,85123A,WHITE HANGING HEART T-LIGHT HOLDER,36,2022-08-14,4.41,C12225,United Kingdom
585506,23207,LUNCH BAG PINK POLKADOT,25,2022-07-02,15.65,C12133,United Kingdom
579035,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,34,2022-04-21,19.84,C12464,United Kingdom
503488,23206,LUNCH BAG APPLE DESIGN,31,2023-12-07,13.31,C12357,United Kingdom
593230,22633,HAND WARMER UNION JACK,18,2022-11-25,16.06,C12348,United Kingdom
529676,85099B,JUMBO BAG RED RETROSPOT,3,2022-04-30,19.09,C12148,Spain
561859,21212,PACK OF 72 RETROSPOT CAKE CASES,29,2022-07-06,13.77,C12133,United Kingdom
539241,20725,LUNCH BAG RED RETROSPOT,23,2023-01-09,13.32,C12109,United Kingdom
528671,22632,HAND WARMER RED POLKA DOT,14,2023-01-11,18.84,C12313,United Kingdom
596613,23207,LUNCH BAG PINK POLKADOT,20,2022-10-22,16.35,C12007,United Kingdom
531790,21931,JUMBO STORAGE BAG SUKI,25,2023-06-24,13.63,C12261,United Kingdom
545493,22633,HAND WARMER UNION JACK,15,2022-01-23,2.64,C12312,United Kingdom
580739,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2022-01-10,14.05,C12463,United Kingdom
548847,85099B,JUMBO BAG RED RETROSPOT,44,2022-05-19,2.35,C12157,United Kingdom
594305,23206,LUNCH BAG APPLE DESIGN,49,2022-12-21,15.18,C12491,United Kingdom
573736,21730,GLASS STAR FROSTED T-LIGHT HOLDER,47,2023-07-11,14.56,C12197,Switzerland
502457,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2022-06-01,8.57,C12388,Germany
586466,84879,ASSORTED COLOUR BIRD ORNAMENT,44,2023-10-29,16.3,C12444,United Kingdom
509583,22197,SMALL POPCORN HOLDER,25,2023-04-14,9.04,C12196,United Kingdom
567690,22752,SET 7 BABUSHKA NESTING BOXES,14,2022-04-20,15.37,C12495,United Kingdom
590956,22632,HAND WARMER RED POLKA DOT,5,2023-12-20,18.11,C12339,Germany
526680,20725,LUNCH BAG RED RETROSPOT,24,2022-12-05,1.16,C12471,Australia
510487,23206,LUNCH BAG APPLE DESIGN,48,2023-10-06,9.03,C12233,United Kingdom
509610,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-08-10,19.72,C12212,Australia
522979,85099B,JUMBO BAG RED RETROSPOT,19,2023-01-15,1.73,C12045,United Kingdom
576118,84029E,RED WOOLLY HOTTIE WHITE HEART,17,2022-04-10,18.28,C12181,EIRE
509704,22197,SMALL POPCORN HOLDER,14,2022-06-21,14.67,C12219,United Kingdom
584377,21730,GLASS STAR FROSTED T-LIGHT HOLDER,27,2022-09-06,19.41,C12105,United Kingdom
597260,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2023-06-13,3.89,C12378,Australia
598122,84406B,CREAM CUPID HEARTS COAT HANGER,20,2023-06-14,2.66,C12250,Spain
575391,47566,PARTY BUNTING,27,2023-12-26,6.39,C12175,France
569683,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-02-02,11.89,C12084,United Kingdom
513332,23207,LUNCH BAG PINK POLKADOT,27,2023-03-01,7.95,C12110,France
509198,85099B,JUMBO BAG RED RETROSPOT,44,2023-10-17,3.6,C12055,United Kingdom
550141,20725,LUNCH BAG RED RETROSPOT,8,2022-04-11,11.06,C12372,Portugal
526654,84406B,CREAM CUPID HEARTS COAT HANGER,1,2022-10-25,18.36,C12349,EIRE
577892,84879,ASSORTED COLOUR BIRD ORNAMENT,26,2023-11-30,7.78,C12413,United Kingdom
590326,22632,HAND WARMER RED POLKA DOT,23,2022-07-28,8.72,C12010,United Kingdom
529969,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2023-10-28,10.62,C12072,France
509529,22632,HAND WARMER RED POLKA DOT,33,2023-03-15,7.22,C12040,United Kingdom
521153,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2023-10-19,16.94,C12027,United Kingdom
504677,21212,PACK OF 72 RETROSPOT CAKE CASES,19,2022-12-26,4.82,C12409,United Kingdom
573741,23207,LUNCH BAG PINK POLKADOT,34,2023-06-29,10.12,C12422,United Kingdom
529134,22197,SMALL POPCORN HOLDER,15,2023-05-09,16.08,C12316,United Kingdom
573550,47566,PARTY BUNTING,24,2022-11-20,13.91,C12257,Switzerland
577177,20725,LUNCH BAG RED RETROSPOT,32,2022-07-17,16.99,C12442,United Kingdom
595472,22632,HAND WARMER RED POLKA DOT,24,2022-07-25,17.36,C12203,United Kingdom
586555,22632,HAND WARMER RED POLKA DOT,10,2022-04-05,15.6,C12075,Germany
529899,85099B,JUMBO BAG RED RETROSPOT,22,2022-01-22,16.75,C12058,United Kingdom
586522,23207,LUNCH BAG PINK POLKADOT,27,2023-01-15,14.24,C12497,Belgium
582927,47566,PARTY BUNTING,2,2023-05-01,1.51,C12385,Netherlands
592217,23206,LUNCH BAG APPLE DESIGN,39,2022-11-16,5.05,C12155,United Kingdom
588299,21931,JUMBO STORAGE BAG SUKI,22,2022-09-02,12.27,C12197,Australia
556433,84879,ASSORTED COLOUR BIRD ORNAMENT,47,2022-05-07,3.78,C12323,United Kingdom
579747,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2023-12-29,14.46,C12012,Norway
578792,22632,HAND WARMER RED POLKA DOT,42,2023-09-10,17.46,C12025,United Kingdom
527213,85123A,WHITE HANGING HEART T-LIGHT HOLDER,46,2022-03-05,16.79,C12181,United Kingdom
516147,22633,HAND WARMER UNION JACK,18,2023-09-27,4.76,C12086,United Kingdom
513251,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2022-09-04,3.8,C12063,Belgium
588227,22752,SET 7 BABUSHKA NESTING BOXES,22,2022-07-01,7.76,C12056,United Kingdom
591792,84406B,CREAM CUPID HEARTS COAT HANGER,11,2023-08-22,15.7,C12376,Australia
558944,71053,WHITE METAL LANTERN,5,2022-11-14,4.65,C12468,United Kingdom
511752,21730,GLASS STAR FROSTED T-LIGHT HOLDER,26,2022-10-27,8.49,C12124,United Kingdom
505675,21212,PACK OF 72 RETROSPOT CAKE CASES,27,2023-10-19,7.26,C12491,Norway
533462,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,30,2022-07-28,3.48,C12080,Switzerland
535517,22197,SMALL POPCORN HOLDER,41,2022-06-21,13.96,C12339,Portugal
530465,22960,JAM MAKING SET WITH JARS,29,2022-05-22,10.99,C12271,Netherlands
563268,20725,LUNCH BAG RED RETROSPOT,32,2022-10-07,17.97,C12441,France
552892,23207,LUNCH BAG PINK POLKADOT,3,2023-09-10,3.83,C12297,United Kingdom
513990,71053,WHITE METAL LANTERN,48,2022-05-13,2.68,C12058,France
519546,22632,HAND WARMER RED POLKA DOT,34,2023-02-13,13.64,C12004,United Kingdom
502897,23207,LUNCH BAG PINK POLKADOT,36,2023-01-18,1.86,C12307,United Kingdom
547038,71053,WHITE METAL LANTERN,44,2022-03-02,14.01,C12442,United Kingdom
571998,22197,SMALL POPCORN HOLDER,31,2023-01-19,4.63,C12421,France
562294,85123A,WHITE HANGING HEART T-LIGHT HOLDER,39,2022-03-20,10.72,C12422,United Kingdom
501271,20725,LUNCH BAG RED RETROSPOT,36,2022-02-25,6.79,C12364,United Kingdom
541340,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2023-06-22,15.24,C12259,United Kingdom
571022,21730,GLASS STAR FROSTED T-LIGHT HOLDER,35,2022-02-17,10.75,C12028,Belgium
575479,22197,SMALL POPCORN HOLDER,33,2022-09-23,11.08,C12034,United Kingdom
574951,85099B,JUMBO BAG RED RETROSPOT,6,2022-11-01,1.08,C12043,Germany
586377,22632,HAND WARMER RED POLKA DOT,39,2022-09-26,2.72,C12210,Portugal
513118,22086,PAPER CHAIN KIT 50S CHRISTMAS,6,2023-05-04,16.33,C12180,France
508104,22633,HAND WARMER UNION JACK,28,2022-12-27,2.35,C12153,United Kingdom
532831,47566,PARTY BUNTING,7,2023-07-16,13.42,C12357,United Kingdom
588233,20725,LUNCH BAG RED RETROSPOT,10,2023-05-07,3.38,C12180,Netherlands
567819,71053,WHITE METAL LANTERN,43,2022-03-19,7.68,C12171,United Kingdom
524437,71053,WHITE METAL LANTERN,33,2022-08-10,17.63,C12182,United Kingdom
535658,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-09-01,4.84,C12281,Spain
540214,20725,LUNCH BAG RED RETROSPOT,1,2022-11-08,2.13,C12014,United Kingdom
530619,84406B,CREAM CUPID HEARTS COAT HANGER,40,2022-08-27,3.92,C12301,United Kingdom
511183,22632,HAND WARMER RED POLKA DOT,26,2022-07-05,15.3,C12399,Belgium
504561,23206,LUNCH BAG APPLE DESIGN,17,2022-05-22,4.96,C12054,United Kingdom
510267,21212,PACK OF 72 RETROSPOT CAKE CASES,39,2022-04-13,6.59,C12310,United Kingdom
523989,23207,LUNCH BAG PINK POLKADOT,26,2022-07-04,10.37,C12133,United Kingdom
542178,21931,JUMBO STORAGE BAG SUKI,21,2023-07-10,11.83,C12167,United Kingdom
529500,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,44,2022-03-24,16.6,C12056,United Kingdom
512865,47566,PARTY BUNTING,38,2022-04-22,19.7,C12332,United Kingdom
576558,21212,PACK OF 72 RETROSPOT CAKE CASES,49,2022-08-10,16.5,C12119,United Kingdom
582943,71053,WHITE METAL LANTERN,4,2022-01-08,14.1,C12285,Australia
560943,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2022-01-28,19.66,C12313,United Kingdom
576069,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2022-07-09,16.81,C12358,United Kingdom
527307,23207,LUNCH BAG PINK POLKADOT,22,2022-02-22,1.18,C12430,Australia
506126,22086,PAPER CHAIN KIT 50S CHRISTMAS,17,2023-03-05,1.91,C12498,United Kingdom
579535,85099B,JUMBO BAG RED RETROSPOT,2,2023-08-24,4.07,C12396,United Kingdom
589485,21931,JUMBO STORAGE BAG SUKI,28,2022-03-23,10.22,C12025,Australia
518272,22632,HAND WARMER RED POLKA DOT,44,2023-09-02,10.12,C12187,United Kingdom
597092,22632,HAND WARMER RED POLKA DOT,16,2023-11-30,0.72,C12140,United Kingdom
552480,21212,PACK OF 72 RETROSPOT CAKE CASES,28,2023-09-29,14.35,C12218,Australia
532591,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2023-05-09,10.24,C12114,United Kingdom
573595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2022-10-08,2.31,C12215,United Kingdom
563219,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2022-07-05,17.96,C12098,United Kingdom
542988,22752,SET 7 BABUSHKA NESTING BOXES,5,2023-12-06,9.12,C12256,Spain
566270,22632,HAND WARMER RED POLKA DOT,40,2023-08-01,1.2,C12499,United Kingdom
564903,22086,PAPER CHAIN KIT 50S CHRISTMAS,9,2022-04-20,12.23,C12237,United Kingdom
544135,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2022-04-07,4.07,C12253,United Kingdom
592728,21730,GLASS STAR FROSTED T-LIGHT HOLDER,48,2022-11-08,1.0,C12074,Netherlands
542913,84029E,RED WOOLLY HOTTIE WHITE HEART,42,2023-12-20,3.49,C12249,United Kingdom
542435,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,25,2023-09-15,5.0,C12436,United Kingdom
582137,22752,SET 7 BABUSHKA NESTING BOXES,17,2022-04-10,16.32,C12070,United Kingdom
559571,23207,LUNCH BAG PINK POLKADOT,2,2023-12-23,4.86,C12236,EIRE
591196,21931,JUMBO STORAGE BAG SUKI,25,2023-04-05,17.31,C12294,United Kingdom
589232,20725,LUNCH BAG RED RETROSPOT,23,2023-01-16,6.61,C12496,EIRE
516915,22086,PAPER CHAIN KIT 50S CHRISTMAS,30,2022-08-02,1.89,C12340,United Kingdom
594745,22752,SET 7 BABUSHKA NESTING BOXES,36,2022-06-20,14.84,C12229,United Kingdom
514826,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2022-03-27,17.84,C12289,United Kingdom
589737,22197,SMALL POPCORN HOLDER,13,2022-07-01,10.8,C12051,United Kingdom
593650,22197,SMALL POPCORN HOLDER,27,2022-03-02,1.35,C12063,Australia
572535,22086,PAPER CHAIN KIT 50S CHRISTMAS,43,2022-07-27,11.27,C12236,Germany
500019,47566,PARTY BUNTING,39,2023-08-15,18.05,C12087,United Kingdom
557594,21931,JUMBO STORAGE BAG SUKI,26,2023-10-17,6.66,C12274,United Kingdom
570277,23207,LUNCH BAG PINK POLKADOT,47,2023-05-22,1.17,C12477,United Kingdom
542129,23207,LUNCH BAG PINK POLKADOT,23,2023-04-02,14.73,C12356,Netherlands
532185,21212,PACK OF 72 RETROSPOT CAKE CASES,48,2022-12-16,13.22,C12227,United Kingdom
500584,22752,SET 7 BABUSHKA NESTING BOXES,44,2022-09-15,19.15,C12242,Australia
574936,84406B,CREAM CUPID HEARTS COAT HANGER,31,2023-09-29,9.44,C12128,United Kingdom
571561,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2023-03-21,8.63,C12262,United Kingdom
575110,22752,SET 7 BABUSHKA NESTING BOXES,49,2023-06-10,17.39,C12257,United Kingdom
510914,22632,HAND WARMER RED POLKA DOT,25,2022-01-11,19.31,C12434,Spain
597743,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2023-11-17,11.36,C12036,Norway
592162,22752,SET 7 BABUSHKA NESTING BOXES,23,2023-03-05,17.61,C12282,United Kingdom
552995,47566,PARTY BUNTING,27,2022-04-07,7.83,C12098,United Kingdom
576285,22633,HAND WARMER UNION JACK,5,2022-05-16,4.87,C12339,United Kingdom
551984,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-06-01,5.92,C12036,Norway
532203,22086,PAPER CHAIN KIT 50S CHRISTMAS,27,2022-04-23,4.75,C12057,United Kingdom
582793,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,25,2022-08-16,8.35,C12243,United Kingdom
511108,84406B,CREAM CUPID HEARTS COAT HANGER,37,2023-04-30,1.98,C12121,United Kingdom
520736,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,38,2022-10-05,3.27,C12477,United Kingdom
586928,85099B,JUMBO BAG RED RETROSPOT,18,2023-08-11,0.75,C12042,United Kingdom
505508,22197,SMALL POPCORN HOLDER,20,2023-01-17,4.17,C12009,United Kingdom
559383,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2022-03-24,19.16,C12442,United Kingdom
501493,22752,SET 7 BABUSHKA NESTING BOXES,31,2022-06-16,12.37,C12151,Netherlands
594093,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2023-01-30,0.5,C12411,United Kingdom
517619,20725,LUNCH BAG RED RETROSPOT,29,2022-11-29,19.09,C12003,United Kingdom
578019,23206,LUNCH BAG APPLE DESIGN,20,2022-09-10,10.2,C12206,Norway
534822,22752,SET 7 BABUSHKA NESTING BOXES,15,2022-08-24,19.42,C12321,United Kingdom
585656,22633,HAND WARMER UNION JACK,2,2023-08-24,7.86,C12499,United Kingdom
509978,22632,HAND WARMER RED POLKA DOT,46,2022-12-07,4.29,C12327,United Kingdom
550971,21931,JUMBO STORAGE BAG SUKI,23,2022-09-15,6.31,C12007,Portugal
574389,47566,PARTY BUNTING,42,2023-03-31,8.63,C12045,United Kingdom
593760,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2022-03-06,12.0,C12332,United Kingdom
533267,84406B,CREAM CUPID HEARTS COAT HANGER,41,2023-05-31,15.24,C12478,United Kingdom
576768,22752,SET 7 BABUSHKA NESTING BOXES,18,2023-08-25,6.97,C12417,United Kingdom
544215,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2023-04-15,12.11,C12408,United Kingdom
562781,21931,JUMBO STORAGE BAG SUKI,28,2022-09-26,2.85,C12290,United Kingdom
503852,22086,PAPER CHAIN KIT 50S CHRISTMAS,21,2023-02-06,7.49,C12459,United Kingdom
549725,21730,GLASS STAR FROSTED T-LIGHT HOLDER,45,2023-07-11,17.22,C12332,Germany
563442,47566,PARTY BUNTING,10,2023-06-02,16.96,C12269,United Kingdom
503266,23206,LUNCH BAG APPLE DESIGN,39,2023-03-15,15.43,C12011,United Kingdom
595330,22632,HAND WARMER RED POLKA DOT,42,2023-11-20,15.5,C12133,United Kingdom
553828,84406B,CREAM CUPID HEARTS COAT HANGER,43,2022-10-15,14.39,C12062,United Kingdom
501555,71053,WHITE METAL LANTERN,4,2022-07-07,14.27,C12414,Switzerland
527967,23207,LUNCH BAG PINK POLKADOT,4,2023-02-15,11.8,C12176,Australia
587429,84029E,RED WOOLLY HOTTIE WHITE HEART,46,2022-09-04,12.4,C12145,United Kingdom
576372,47566,PARTY BUNTING,28,2022-09-03,3.86,C12008,United Kingdom
514425,84879,ASSORTED COLOUR BIRD ORNAMENT,25,2022-01-17,2.36,C12134,United Kingdom
555585,84029E,RED WOOLLY HOTTIE WHITE HEART,49,2022-07-03,5.98,C12464,United Kingdom
590213,23206,LUNCH BAG APPLE DESIGN,23,2022-03-09,1.47,C12392,United Kingdom
518564,20725,LUNCH BAG RED RETROSPOT,15,2022-04-23,14.73,C12380,EIRE
542239,84029E,RED WOOLLY HOTTIE WHITE HEART,37,2022-10-17,9.57,C12024,Portugal
519012,22632,HAND WARMER RED POLKA DOT,47,2023-09-26,10.81,C12205,Germany
516120,47566,PARTY BUNTING,7,2022-10-15,17.98,C12244,Portugal
502485,71053,WHITE METAL LANTERN,29,2022-09-14,2.49,C12424,United Kingdom
552967,21212,PACK OF 72 RETROSPOT CAKE CASES,30,2023-03-12,3.86,C12152,United Kingdom
565057,22633,HAND WARMER UNION JACK,23,2023-04-30,14.61,C12015,United Kingdom
538270,21212,PACK OF 72 RETROSPOT CAKE CASES,15,2022-04-03,10.57,C12017,United Kingdom
597137,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-04-21,6.45,C12248,Belgium
589597,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,2022-07-04,10.62,C12170,United Kingdom
579208,85099B,JUMBO BAG RED RETROSPOT,17,2022-11-25,6.39,C12426,United Kingdom
